gene_id	gene_name	CBA_001	CBA_002	CBA_003	CBA_004	CBA_005	CBA_006	CBA_007	CBA_008	CBA_009	CBA_010
SERPINI2	SERPINI2	0	0	0	0	0	0	0	0	0	0
SERTAD1	SERTAD1	179	165	147	145	102	158	194	131	9	19
SERTAD2	SERTAD2	191	208	209	151	185	210	171	119	62	179
SERTAD3	SERTAD3	73	62	115	156	54	141	112	63	12	29
SERTAD4	SERTAD4	40	57.001	150	168	97	100	144	135	14	18
SERTAD4-AS1	SERTAD4-AS1	128	152	226	316	385	173	419	228	52	56
SERTM1	SERTM1	0	0	0	0	0	0	2	2	0	0
SESN1	SESN1	63	58	82	77	75	58	74	87	22	21
SESN2	SESN2	10	7	8	3	9	4	11	18	1	3
SESN3	SESN3	14	9	42	81	42	12	53	241	27	25
SESTD1	SESTD1	120	131	191	194	181	121	183	153	65	87
SET	SET	1874.987	1806.998	2316	2424	2338.001	2084	2645	1403.986	624	1365
SETBP1	SETBP1	83	59	88.999	77	88	48	98	56	23	50
SETD1A	SETD1A	26	6	24	14	32	7	20	23	3	12
SETD1B	SETD1B	52	49	63	55	49	42	65	35	21	44
SETD2	SETD2	197	211	332	316	242.999	233	358	263	87	87
SETD3	SETD3	663.001	497.999	721	667	726	605.999	812	393.001	200	123
SETD4	SETD4	208.001	218	211	192.001	201.999	209	217.999	167	22	24
SETD5	SETD5	110	82.001	150	147	100.001	152.998	173	130.001	40	80
SETD6	SETD6	71	48	77	65	58	54	62	31	29	31
SETD7	SETD7	91	91	145	137	174	114	161	109	103	106
SETD8	SETD8	101	61	124	111	124	83	130	69	22	62
SETD9	SETD9	196.001	157	177	190	236.999	157	227	177.999	83	57.001
SETDB1	SETDB1	84.001	75	60	65	69	67	79	65	18	23
SETDB2	SETDB2	147	123	139	162	110	93.001	150	109	51	54
SETMAR	SETMAR	118.001	106	160.999	198.001	198.32	132	193	133.999	29.999	49
SETSIP	SETSIP	2.012	1.002	0	0	0	0	0	2.014	0	0
SETX	SETX	415	380	742	573	564	470	852	614	124	159
SEZ6	SEZ6	1	4	1	0	0	0	0	0	0	1
SEZ6L	SEZ6L	0	0	0	1	1	1	0	1	0	0
SEZ6L2	SEZ6L2	7	10	25	25	11	14	10	18	0	2
SF1	SF1	269	231	277.001	275	260	256.999	346	208	85.999	317
SF3A1	SF3A1	190	150	254	191	223	195	269	157	70	122
SF3A2	SF3A2	28	29	48	46	33	56	38	20	1	7
SF3A3	SF3A3	1970	1540	2045	1992	2057	1792	2677	1601	242	204
SF3B1	SF3B1	1830	1354.999	2143	2166.001	1863.999	1655.001	2702	1780.001	533	536.001
SF3B14	SF3B14	5107	4474	4429	4078	7077	4119	6197	4588	1852	2944
SF3B2	SF3B2	334	259	503	441	306	366	400	247	104	166
SF3B3	SF3B3	369	218	422	398	345	337	461	255	82	98
SF3B4	SF3B4	1385.414	1197.663	1447.853	1547.333	1427.656	1387.638	1767.909	1220.912	38	109.542
SF3B5	SF3B5	1335	1351	1551	1871	2190	1327	2027	1485	459	384
SFI1	SFI1	60.001	59	98	73.001	64	39	52.001	37	12	28
SFMBT1	SFMBT1	110	84	120	77	94	121	120	64	41	43
SFMBT2	SFMBT2	2	4	0	2	1	1	1	0	0	0
SFN	SFN	1	2	2	1	1	0	0	2	0	0
SFPQ	SFPQ	1008	967.001	1131	1116	1174	973	1226	907	562	1038
SFR1	SFR1	1738	1232	1164	1246	1549.999	886	1131	1112	207	113
SFRP1	SFRP1	0	1	0	0	0	0	0	0	0	0
SFRP2	SFRP2	1	0	1	5	0	0	0	4	0	5
SFRP4	SFRP4	1	1	1	0	1	0	0	4	0	0
SFRP5	SFRP5	0	0	0	0	0	0	0	0	0	0
SFSWAP	SFSWAP	50	48	47	54	42	57	52	36	15	29
SFT2D1	SFT2D1	1503	1282	1354	1287	1810	1325	1713	1192	210	191
SFT2D2	SFT2D2	134	119	130	97	168	124	147	81	15	25
SFT2D3	SFT2D3	36	39	34	29	36	11	41	40	15	22
SFTA1P	SFTA1P	179	124	109	61	172	87	96	34	61	8
SFTA2	SFTA2	0	0	0	0	0	0	0	0	0	0
SFTA3	SFTA3	0	1	0	0	1	0	0	0	1	0
SFTPA1	SFTPA1	0	0	0	0	0	0	0	0	0	0
SFTPA2	SFTPA2	0	1	0	0	0	1	0	0	0	0
SFTPB	SFTPB	0	0	0	0	0	0	0	0	0	0
SFTPC	SFTPC	1	0	0	1	0	0	0	0	0	0
SFTPD	SFTPD	0	0	0	0	0	0	0	0	0	0
SFXN1	SFXN1	368	386	515	477	587	479	694	361	71	138
SFXN2	SFXN2	43	37	32	81	49	62	60	34	6	11
SFXN3	SFXN3	135	63	171	159	84	101	133	90	21	35
SFXN4	SFXN4	290.999	247	303	318.999	368	283.999	436	240	49	38
SFXN5	SFXN5	21	12	15	9	9	7	15	7	3	11
SGCA	SGCA	0	0	1	0	0	0	0	0	0	0
SGCB	SGCB	2861	2349	3253	3393	3500	2479	3692	3093	341	222
SGCD	SGCD	0	2	0	1	0	0	0	0	0	0
SGCE	SGCE	5625.999	4373	5335.999	5287	5785	4420.999	6112.998	5131	626	482.001
SGCG	SGCG	0	0	0	0	0	0	0	0	0	0
SGCZ	SGCZ	0	0	0	0	0	0	0	0	0	0
SGIP1	SGIP1	17	18	15	4	17	12	16	5	1	4
SGK1	SGK1	949.999	972.694	583	284	783	884	2836	561	38	51
SGK2	SGK2	0	1	0	0	0	0	0	0	0	0
SGK223	SGK223	5	3	8	3	5	4	6	10	4	20
SGK3	SGK3	0	65.243	0	36.254	7.243	0	68.717	39.926	0	39
SGK494	SGK494	11	4	10	5	6	3	3	4	1	5
SGMS1	SGMS1	168.001	142	184	160	146	133	156	135	75	94
SGMS2	SGMS2	201.857	172.969	183	154	249	159.885	254.757	111	100	94
SGOL1	SGOL1	412	301.999	602	707	421	394.999	474.999	418.999	199	170
SGOL1-AS1	SGOL1-AS1	7	6	8	17	12	6	4	6	4	0
SGOL2	SGOL2	740	395	892	1019	696	610	893	700.001	430	258
SGPL1	SGPL1	138	107	186	164	122	153	213	144	45	76
SGPP1	SGPP1	378	244	307	271	364	218	313	177	199	182
SGPP2	SGPP2	0	1	3	0	0	0	0	2	1	0
SGSH	SGSH	25	25	29	17	9	15	21	13	7	10
SGSM1	SGSM1	0	0	0	0	0	0	0	0	0	0
SGSM2	SGSM2	15	13	24	26	15	25	21	25	2	17
SGSM3	SGSM3	19	21	40.001	30.001	18	12	36	20	6	17
SGTA	SGTA	91	47	102	81	33	93	57	39	8	22
SGTB	SGTB	94	101	115	66	126	112	156	70	44	119
SH2B1	SH2B1	15	16	19	21	20	13	11	15	3	19
SH2B2	SH2B2	1	3	4	3	2	6	0	1	0	0
SH2B3	SH2B3	129	194	209	193	146	188	151	128	21	37
SH2D1A	SH2D1A	0	0	0	0	0	0	0	1	0	0
SH2D1B	SH2D1B	18	13	8	12	3	6	9	5	0	1
SH2D2A	SH2D2A	5	2	8	1	1	6	2	3	0	1
SH2D3A	SH2D3A	0	0	0	0	0	0	0	0	0	0
SH2D3C	SH2D3C	1	0	0	0	2	0	1	2	0	0
SH2D4A	SH2D4A	308	215	281.999	274	265	275	358	131	72	73
SH2D4B	SH2D4B	2	0	0	0	1	0	0	1	1	0
SH2D5	SH2D5	29	29	20	5	38	28	21	11	5	11
SH2D6	SH2D6	0	0	0	0	0	0	0	0	0	0
SH2D7	SH2D7	0	0	0	0	0	0	0	1	0	0
SH3BGR	SH3BGR	149.001	124.001	113	137.999	139	111	114	121	11	6
SH3BGRL	SH3BGRL	3249	2138	3195	3724	3537	2029	4169	5697	793	438
SH3BGRL2	SH3BGRL2	13	7	8	7	7	2	11	21	2	15
SH3BGRL3	SH3BGRL3	22299	19085	21849	23507	27786	18055	23539	19357	1406	2634
SH3BP1	SH3BP1	1	4	6	4	2	3	3	2	0	4
SH3BP2	SH3BP2	21	13	25	19	29	15	24	46	17	55
SH3BP4	SH3BP4	123	126	104	147	146	107	157	112	64	71
SH3BP5	SH3BP5	50	42	56	78	80	63	65	69	10	70
SH3BP5-AS1	SH3BP5-AS1	64	47	71	82	76	48	72	84	15	71
SH3BP5L	SH3BP5L	6	1	0	1	4	8	6	3	3	8
SH3D19	SH3D19	106	73	159	147	166	99	161	122.001	82	56
SH3D21	SH3D21	0	1	1	0	0	1	0	1	0	0
SH3GL1	SH3GL1	45	40	66	63	42	43	56	38	10	34
SH3GL1P1	SH3GL1P1	2	2	1	0	1	0	0	0	0	0
SH3GL1P2	SH3GL1P2	0	0	0	0	0	0	0	0	0	0
SH3GL2	SH3GL2	2	5	0	0	3	3	0	3	0	0
SH3GL3	SH3GL3	5	2	3	7	6	1	10	6	4	8
SH3GLB1	SH3GLB1	2629	2317	2238	1944	2461.999	2112	2807	1541	566	521
SH3GLB2	SH3GLB2	28	47	64	55	38	58	66.001	27	5	56
SH3KBP1	SH3KBP1	413	263.999	442	475	294	261	366	311	133	180
SH3PXD2A	SH3PXD2A	34	21	51	50	45	24	50	32	7	16
SH3PXD2A-AS1	SH3PXD2A-AS1	3	0	0	1	1	0	1	0	0	0
SH3PXD2B	SH3PXD2B	57	29	86	86	87	73	105	74	21	30
SH3RF1	SH3RF1	154	181	184	145	214	168	259	98	57	53
SH3RF2	SH3RF2	22	14	23	18	15	11	20	1	5	5
SH3RF3	SH3RF3	3	2	8	10	15	7	4	2	0	0
SH3RF3-AS1	SH3RF3-AS1	0	0	0	0	0	0	0	0	0	0
SH3TC1	SH3TC1	0	0	0	0	0	0	0	0	0	0
SH3TC2	SH3TC2	36	29	53	59	19	29	16	24	8	2
SH3YL1	SH3YL1	292.999	275.999	391	444	454.999	345	460.001	336.998	107	95
SHANK1	SHANK1	1	0	0	0	0	0	0	1	0	0
SHANK2	SHANK2	1	0	2	0	0	0	0	2	0	0
SHANK2-AS1	SHANK2-AS1	0	0	0	0	0	0	0	0	0	0
SHANK2-AS3	SHANK2-AS3	0	1	0	0	0	0	0	1	0	0
SHANK3	SHANK3	3	5	1	1	2	5	16	6	2	5
SHARPIN	SHARPIN	129	117	222	223	118	184	221	106	2	28
SHB	SHB	56	46	73	68	79	56	67.955	39	7	21
SHBG	SHBG	1	1	0	0	0	0	0	2	0	0
SHC1	SHC1	242	184	277	282	281	209.001	224	217	93	290
SHC2	SHC2	0	0	0	0	1	0	0	0	0	0
SHC3	SHC3	28	17	14	11	19	11	9	16	19	19
SHC4	SHC4	62	53	102	104	62	52	57	117	6	1
SHCBP1	SHCBP1	566	263	661	849	383	505	626	444	187	173
SHCBP1L	SHCBP1L	0	0	0	0	0	0	0	0	0	0
SHD	SHD	0	0	0	0	0	0	0	0	0	0
SHE	SHE	0	0	0	1	0	0	0	1	0	2
SHF	SHF	0	0	0	2	0	0	0	1	0	0
SHFM1	SHFM1	5254	4151	5212	5812	7444	4102	6548	5410	4225	5802
SHH	SHH	0	0	0	0	0	0	0	0	0	0
SHISA2	SHISA2	3	0	0	0	0	0	0	5	1	1
SHISA3	SHISA3	3	2	5	7	4	2	1	0	2	0
SHISA4	SHISA4	122	93	130	143	98	101	144	79	2	41
SHISA5	SHISA5	1127	572.999	1386.001	638	433	1016	827	659	54	145
SHISA6	SHISA6	2	1	0	0	1	0	0	0	0	0
SHISA7	SHISA7	0	0	0	0	0	0	0	1	0	0
SHISA8	SHISA8	0	1	0	0	0	0	0	1	0	0
SHISA9	SHISA9	2	1	1	0	0	0	0	1	0	0
SHKBP1	SHKBP1	93	95	130	129	80	67	74	55	9	40
SHMT1	SHMT1	144	110	203	253	127.001	160	159	96	38	51
SHMT2	SHMT2	189	195	238	262	158.999	224	300	125.999	41	68
SHOC2	SHOC2	1080	915	1108	986	1197	817	1433	925	330	250
SHOX	SHOX	0	0	1	0	0	0	2	2	0	1
SHOX-2	SHOX	0	0	0	0	0	0	0	0	0	0
SHOX2	SHOX2	118	92	96	60	106	70.001	78	77	44	64
SHPK	SHPK	11	6	19	17	25	16	15	6	7	8
SHPRH	SHPRH	173	176	188	188	184	124	220	188	53	75
SHQ1	SHQ1	268	266	302	330	282	264	288	207	66	90
SHROOM1	SHROOM1	11	6	12	22.932	19	13	20	11	12	19
SHROOM2	SHROOM2	46	28	69	109	45	24	36	82	0	0
SHROOM3	SHROOM3	72	85	63	94	69	64	107.001	90	40	47
SHROOM4	SHROOM4	1	5	4	7	16	9	7	12	6	0
SI	SI	0	0	0	0	0	0	0	0	0	0
SIAE	SIAE	74	76	101	125	39	76	105	71	15	37
SIAH1	SIAH1	442	562	506.001	513.001	448	494	559	412	90	127
SIAH2	SIAH2	104	77	82	81	64	97	65	55	53	75
SIAH3	SIAH3	0	2	0	1	1	0	0	0	1	0
SIDT1	SIDT1	3	0	3	0	1	0	0	0	0	0
SIDT2	SIDT2	6	1	14	14	9	9	4	18	3	11
SIGIRR	SIGIRR	34	31	36	39	32	28	61	34	1	5
SIGLEC1	SIGLEC1	0	2	1	0	1	4	1	0	0	0
SIGLEC10	SIGLEC10	0	0	0	0	0	0	0	0	0	0
SIGLEC11	SIGLEC11	0	0	0	0	0	0	0	2	0	0
SIGLEC12	SIGLEC12	0	0	0	0	0	0	0	0	0	0
SIGLEC14	SIGLEC14	0	0	1	0	0	0	0	0	0	0
SIGLEC15	SIGLEC15	0	0	0	1	0	0	0	0	0	0
SIGLEC16	SIGLEC16	0	0	0	0	0	0	0	0	0	0
SIGLEC17P	SIGLEC17P	0	0	0	0	0	0	0	0	0	0
SIGLEC5	SIGLEC5	0	0	0	0	0	0	0	0	0	0
SIGLEC6	SIGLEC6	1	0	0	0	0	0	0	0	0	0
SIGLEC7	SIGLEC7	0	0	0	0	0	0	0	0	0	0
SIGLEC8	SIGLEC8	0	0	0	0	0	0	0	0	0	0
SIGLEC9	SIGLEC9	0	0	0	0	0	0	0	0	0	0
SIGLECL1	SIGLECL1	0	0	0	0	0	0	0	0	0	0
SIGMAR1	SIGMAR1	832.999	792	1188	1089.999	933	1107	1179.999	521	74	225
SIK1	SIK1	12.48	28.429	13.781	23.378	11.319	12.038	22.315	15.775	23	48.737
SIK2	SIK2	40	36	37	36	60	23	48	24	8	31
SIK3	SIK3	119	84	156	115	110	83	110.064	81	23	27
SIKE1	SIKE1	874.999	760	980.001	873	1217	745	1288	897	255.001	235
SIL1	SIL1	78	67.999	162	124	73	92	130	93	0	20
SIM1	SIM1	2	3	0	3	1	4	1	2	0	1
SIM2	SIM2	6	6	8	17	15	4	11	12	14	18
SIMC1	SIMC1	52.979	50	43	54	52	37	90	43	21	27
SIN3A	SIN3A	143	137	218.999	231	151	176	190	143	49	89
SIN3B	SIN3B	61	76	87	88	68	75	90	53	7	14
SIPA1	SIPA1	3	8	16	7	11	4	4	7	0	4
SIPA1L1	SIPA1L1	151	96	156	175.999	121	120	178	104.999	58	68
SIPA1L2	SIPA1L2	41	38	61.001	66	39	37	42	57	13	16
SIPA1L3	SIPA1L3	7	11	20	12	15	11	20	9	16	40
SIRPA	SIRPA	58	62	51	47	60	36	42	33	116	200
SIRPB1	SIRPB1	1	1	0	0	0	0	0	1	0	0
SIRPB2	SIRPB2	1	0	1	0	2	0	0	0	0	0
SIRPD	SIRPD	0	2	0	0	0	0	0	0	0	0
SIRPG	SIRPG	1	0	1	0	0	0	0	0	0	0
SIRT1	SIRT1	326.001	242.001	249	188	239	203	245	273	138	91
SIRT2	SIRT2	184	177	283	337	178	204	311	147.999	15	60
SIRT3	SIRT3	46	15	55	66	33	42	33	31	16	21
SIRT4	SIRT4	4	3	11	7	7	16	1	10	0	3
SIRT5	SIRT5	99	87	162.001	164.999	130.999	125	159	113	28	24.999
SIRT6	SIRT6	15	11	15	12	12	8	17	8	5	18
SIRT7	SIRT7	48	59	57	56.001	39	38	62	39	9	18
SIT1	SIT1	7	4	4	14	4	4	4	11	2	4
SIVA1	SIVA1	1006	877	1131	1357	1322	1049	1226	866	236	283
SIX1	SIX1	145	99	116	111	113.876	107	137	73	27	44
SIX2	SIX2	1	1	3	0	0	0	0	0	0	0
SIX3	SIX3	2	0	5	0	0	0	0	0	0	0
SIX3-AS1	SIX3-AS1	0	0	0	0	0	1	0	0	0	0
SIX4	SIX4	121	135	100	69	107	89	109	64	41	39
SIX5	SIX5	5	7	12	15	10	5	3	7	2	18
SIX6	SIX6	0	0	0	0	0	0	0	0	0	0
SKA1	SKA1	150	113	152.999	160	119	131	117.999	133.001	57	69
SKA2	SKA2	1957	1417	1697	1875	2286	1364	2097	1587	813	1069
SKA3	SKA3	1642	1031.001	1870	2154	1840.999	1576	1759	1409	352	169.001
SKAP1	SKAP1	12	7	14	11	14	1	11	23	1	0
SKAP2	SKAP2	109	113	128	135	91	105	108	112	49	40
SKI	SKI	25	16	53	38	46	25	38	32	15	41
SKIDA1	SKIDA1	32	13	25	18	16	9	14	20	1	9
SKIL	SKIL	713	718	631	602	926.001	628	1168.999	726	380.001	271
SKINTL	SKINTL	0	0	0	0	0	0	0	0	0	0
SKIV2L	SKIV2L	16	18	26	34	19	22	24	12	5	16
SKIV2L2	SKIV2L2	609	425	706	811	792	529	929	658	239	271
SKOR1	SKOR1	0	0	0	0	0	0	0	0	0	0
SKOR2	SKOR2	0	0	0	0	0	0	0	0	0	0
SKP1	SKP1	14496.997	11678.998	14111.999	15908.996	21514.993	11705	18923.783	15698	2775.999	2123
SKP1P2	SKP1P2	2.003	1.001	1.001	3.004	2.003	0	2.216	0	1	0
SKP2	SKP2	204.999	133	254	256	200.001	167	207	170	88	151.999
SLA	SLA	1	0	0	0	0	0	0	0	0	0
SLA2	SLA2	1	5	3	1	0	1	2	0	1	0
SLAIN1	SLAIN1	1	2	6	0	1	1	7	4	9	0
SLAIN2	SLAIN2	395	332	398	346	392	268	363	240	162	187
SLAMF1	SLAMF1	0	0	0	0	0	0	0	0	0	0
SLAMF6	SLAMF6	0	0	0	0	0	0	0	0	0	0
SLAMF7	SLAMF7	0	0	2	1	0	0	0	0	0	0
SLAMF8	SLAMF8	4	4	0	3	1	3	2	2	0	0
SLAMF9	SLAMF9	2	0	1	3	3	1	1	2	0	0
SLBP	SLBP	1446	1160	1607	1481	1207	1287	1351	830	200	308
SLC10A1	SLC10A1	0	0	0	0	0	0	0	0	0	0
SLC10A2	SLC10A2	0	2	0	1	1	0	0	0	0	0
SLC10A3	SLC10A3	43	44	82	70	45	74	59	47	13	28
SLC10A4	SLC10A4	5	7	3	17	5	2	5	6	4	7
SLC10A5	SLC10A5	2	0	1	0	2	1	1	3	0	3
SLC10A6	SLC10A6	0	0	0	0	0	0	0	0	0	0
SLC10A7	SLC10A7	86	86	103.001	81	83.001	67	113	79	29	19
SLC11A1	SLC11A1	0	1	0	5	1	0	1	4	0	2
SLC11A2	SLC11A2	180.001	126	145	195.001	111	144.001	173.999	115.999	28	53
SLC12A1	SLC12A1	0	0	1	0	0	0	0	0	0	0
SLC12A2	SLC12A2	341	301	414	540	679	333	578	634	109	141
SLC12A3	SLC12A3	0	1	0	0	0	1	0	0	0	0
SLC12A4	SLC12A4	18	16	32	19	13	23	18	14	6	9
SLC12A5	SLC12A5	0	2	0	0	0	0	0	1	0	0
SLC12A6	SLC12A6	163	160	157	133	216	151	179	139	43	59
SLC12A7	SLC12A7	8	0	2	4	1	3	5	3	0	6
SLC12A8	SLC12A8	25	12	20	34	16	43	19	12	12	12
SLC12A9	SLC12A9	22	12	24	33	20	18	10	13	12	23
SLC13A1	SLC13A1	2	0	0	0	0	0	0	0	0	0
SLC13A2	SLC13A2	0	0	0	0	0	0	0	0	0	0
SLC13A3	SLC13A3	1	0	1	0	1	1	0	1	0	0
SLC13A4	SLC13A4	11	3	5	8	5	17	1	8	1	0
SLC13A5	SLC13A5	0	0	0	0	0	0	0	2	0	0
SLC14A1	SLC14A1	1	1	1	3	0	0	0	5	0	0
SLC14A2	SLC14A2	0	1	0	2	0	0	0	0	1	0
SLC15A1	SLC15A1	4	0	0	3	2	0	0	0	0	0
SLC15A2	SLC15A2	1	1	6	2	1	1	0	4	0	0
SLC15A3	SLC15A3	5	4	1	1	0	1	0	2	0	0
SLC15A4	SLC15A4	117	91	93	90	83	50	70	88	44	68
SLC15A5	SLC15A5	0	0	0	1	0	0	0	2	0	0
SLC16A1	SLC16A1	1200	744	1098	1013	889	932	1249	774	404	511
SLC16A1-AS1	SLC16A1-AS1	28	40	30	10	20	16	21	20	6	7
SLC16A10	SLC16A10	2	2	1	5	2	2	4	7	0	7
SLC16A11	SLC16A11	0	0	0	0	0	0	0	0	0	0
SLC16A12	SLC16A12	0	3	0	0	1	2	3	1	0	0
SLC16A13	SLC16A13	4	2	0	7	0	1	3	1	0	0
SLC16A14	SLC16A14	19	7	14	8	0	9	13	8	8	3
SLC16A2	SLC16A2	43	35	44	32	40	35	52	26	23	33
SLC16A3	SLC16A3	6	2	7	2	2	6	3	5	2	13
SLC16A4	SLC16A4	28	18	26	43	12	8	44	49	1	2
SLC16A5	SLC16A5	0	0	0	0	0	0	0	0	0	0
SLC16A6	SLC16A6	7	2	4	0	0	1	2	4	0	0
SLC16A7	SLC16A7	104	112	179	163	189	129	228	106	146	103
SLC16A8	SLC16A8	0	0	0	0	0	0	0	0	0	0
SLC16A9	SLC16A9	221	148	178	161	141	143	198	174	45	28
SLC17A1	SLC17A1	0	0	0	0	0	0	0	0	0	0
SLC17A2	SLC17A2	0	0	0	0	0	0	0	0	0	0
SLC17A3	SLC17A3	0	0	0	0	0	0	0	0	0	0
SLC17A4	SLC17A4	0	0	0	0	0	0	1	0	0	0
SLC17A5	SLC17A5	54	43	66	90	93	63	76	57	22	16
SLC17A6	SLC17A6	0	0	0	0	0	0	0	0	0	0
SLC17A7	SLC17A7	0	0	0	0	0	0	0	0	0	0
SLC17A8	SLC17A8	0	2	0	1	0	0	0	0	0	0
SLC17A9	SLC17A9	0	0	0	0	0	0	0	0	0	0
SLC18A1	SLC18A1	1	0	0	0	0	0	0	0	0	0
SLC18A2	SLC18A2	155	123	243	276	337	195	331	110	78	61
SLC18A3	SLC18A3	0	4	0	0	0	0	0	0	0	0
SLC18B1	SLC18B1	163	75	138	86	45	104	83	92	25	16
SLC19A1	SLC19A1	27	15	13	20	22	15	30	4	5	6
SLC19A2	SLC19A2	62	78	42	39	65	58	87	46	30	52
SLC19A3	SLC19A3	1	2	1	4	4	0	1	1	0	1
SLC1A1	SLC1A1	27	2	18	9	9	7	12	21	6	19
SLC1A2	SLC1A2	21	9	9	15	25	15	19	10	9	11
SLC1A3	SLC1A3	188	110	247.001	325	136	180	144	169.001	29	42
SLC1A4	SLC1A4	115	76	100	71	78	111	106	70	25	12
SLC1A5	SLC1A5	224	126	221	165	170	180	245	108	41	113
SLC1A6	SLC1A6	1	0	1	0	1	1	0	0	0	2
SLC1A7	SLC1A7	0	0	0	0	0	0	0	0	0	0
SLC20A1	SLC20A1	902	630.001	1072	960	815	738	897	796	215	326
SLC20A2	SLC20A2	37	34	51	68	62	46	53	37	8	12
SLC22A1	SLC22A1	2	1	1	1	2	5	0	2	0	0
SLC22A10	SLC22A10	0	0	0	1	0	0	0	0	1	1
SLC22A11	SLC22A11	0	0	0	0	0	0	0	0	0	0
SLC22A12	SLC22A12	0	0	0	0	0	0	0	0	0	0
SLC22A13	SLC22A13	0	2	0	2	0	0	0	0	0	0
SLC22A14	SLC22A14	2	0	0	0	0	0	0	0	0	0
SLC22A15	SLC22A15	17	13	9	2	3	1	10	6	3	25
SLC22A16	SLC22A16	1	0	0	0	0	0	0	0	0	0
SLC22A17	SLC22A17	0	0	0	0	0	3	1	2	0	4
SLC22A18	SLC22A18	49	39	75	66	35	39	38	42	1	3
SLC22A18AS	SLC22A18AS	2	1	0	2	0	0	1	6	0	0
SLC22A2	SLC22A2	0	0	0	0	0	0	0	0	1	0
SLC22A20	SLC22A20	1	0	0	0	0	1	0	0	2	0
SLC22A23	SLC22A23	46	42	47	97	46	30	49	55	10	27
SLC22A24	SLC22A24	0	1	0	0	0	0	1	0	0	0
SLC22A25	SLC22A25	0	1	0	0	0	0	0	0	0	0
SLC22A3	SLC22A3	0	1	4	0	0	0	3	0	0	3
SLC22A31	SLC22A31	0	0	0	0	0	0	0	0	0	0
SLC22A4	SLC22A4	77	36	64	45.9	39	44	48	41	5	17
SLC22A5	SLC22A5	36	26	32	26.1	27	20	32	26	25	50
SLC22A6	SLC22A6	0	0	0	0	0	0	0	0	0	0
SLC22A7	SLC22A7	0	0	0	0	0	0	0	0	0	0
SLC22A8	SLC22A8	0	0	0	0	0	0	0	0	0	0
SLC22A9	SLC22A9	0	0	1	1	0	0	0	0	0	0
SLC23A1	SLC23A1	0	0	0	0	0	0	2	0	0	1
SLC23A2	SLC23A2	123	82	182	215	130	131	199	171	55	72
SLC23A3	SLC23A3	2	2	0	0	1	0	1	2	0	0
SLC24A1	SLC24A1	15	9	18	23	25	8	15	23	10	7
SLC24A2	SLC24A2	1	7	2	0	0	1	1	3	0	1
SLC24A3	SLC24A3	1	0	0	0	0	0	0	0	0	0
SLC24A4	SLC24A4	0	3	2	0	0	0	0	0	1	0
SLC24A5	SLC24A5	31	15	17	22	18	12	25	12	8	5
SLC25A1	SLC25A1	572	400	760	775	479.999	812	648	271.001	26	54
SLC25A10	SLC25A10	12	14	12	39	8	19	14	6	6	11
SLC25A11	SLC25A11	266	217	444	562	337	419	420	218	24	50
SLC25A12	SLC25A12	120	65	150	142	101	97	125	95	29	40
SLC25A13	SLC25A13	308	241	382	319	281	265	343	216	135	143
SLC25A14	SLC25A14	283.001	292	354	461	368.001	262	479.001	351	62	39
SLC25A15	SLC25A15	90	91	112	142	157	97	195	86	47	43
SLC25A16	SLC25A16	84.001	91	109	128	122	109	130	98	49	44
SLC25A17	SLC25A17	739	543.001	721	814.001	703	748.999	755.001	501	100	93
SLC25A18	SLC25A18	1	2	5	3	0	0	1	0	0	0
SLC25A19	SLC25A19	151	118	197	199	170	187.001	175	94.999	9	11
SLC25A20	SLC25A20	121	88	158	162	160	127	144	93	28	29
SLC25A21	SLC25A21	17	7	12	6	15	10	17	16	10	5
SLC25A21-AS1	SLC25A21-AS1	0	0	0	1	0	0	0	0	0	0
SLC25A22	SLC25A22	22	14	22	30	18	28	40	17	3	16
SLC25A23	SLC25A23	40	34	82	60	60	63	71	54	6	11
SLC25A24	SLC25A24	1557	968	1182	1036	1131	977	1290	790	645	626
SLC25A25	SLC25A25	21	22	33	23	15	17	29	12	5	29
SLC25A26	SLC25A26	291.999	204	295	303.999	368	235	327	259	63	55
SLC25A27	SLC25A27	6	3	3	6	11	2	5	8	4	13
SLC25A28	SLC25A28	125	123	102	40	50	86	85	55	21	25
SLC25A29	SLC25A29	48.999	55	93	67	52.999	78	74	40.001	6	22
SLC25A3	SLC25A3	3054	2751	3434.001	3940	4260	3403.001	4509.001	2546	511	532
SLC25A30	SLC25A30	64	63	53	54	53	39	83	37	35	48
SLC25A31	SLC25A31	1	0	1	1	2	0	0	0	1	0
SLC25A32	SLC25A32	509	327	445	449	485.999	428	619	332.999	115	167
SLC25A33	SLC25A33	451	461	621	624	617	551	603	420	95	89
SLC25A34	SLC25A34	1	0	0	3	1	0	2	1	0	1
SLC25A35	SLC25A35	58	63	65	65	62.999	41	75	47	12	21
SLC25A36	SLC25A36	424.999	344	395	316	337	241	429	307	194	265
SLC25A37	SLC25A37	209	217	264	265	204	224	318	213	36	177
SLC25A38	SLC25A38	206	187	221	201	170	190	180	91	48	40
SLC25A39	SLC25A39	425	353.999	581	637	470	546	651	287	40	102
SLC25A3P1	SLC25A3P1	0	0	0	0	0	0	0	0	0	0
SLC25A4	SLC25A4	241	207	243	195	204	229	250	145	40	56
SLC25A40	SLC25A40	452.999	327	443.001	458.999	396	348	385.999	360	194	182
SLC25A41	SLC25A41	0	0	0	0	0	0	0	0	0	0
